May 6, 2023   17:58:27
0.853, -3.192e-4
0.854, -3.195e-4
0.855, -3.198e-4
0.856, -3.202e-4
0.857, -3.206e-4
0.858, -3.209e-4
0.859, -3.213e-4
0.860, -3.216e-4
0.861, -3.220e-4
0.862, -3.223e-4
0.863, -3.226e-4
0.864, -3.230e-4
0.865, -3.234e-4
0.866, -3.238e-4
0.867, -3.241e-4
0.868, -3.245e-4
0.869, -3.249e-4
0.870, -3.254e-4
0.871, -3.262e-4
0.872, -3.264e-4
0.873, -3.267e-4
0.874, -3.270e-4
0.875, -3.273e-4
0.876, -3.277e-4
0.877, -3.281e-4
0.878, -3.285e-4
0.879, -3.288e-4
0.880, -3.292e-4
0.881, -3.296e-4
0.882, -3.299e-4
0.883, -3.303e-4
0.884, -3.307e-4
0.885, -3.311e-4
0.886, -3.314e-4
0.887, -3.318e-4
0.888, -3.321e-4
0.889, -3.326e-4
0.890, -3.330e-4
0.891, -3.335e-4
0.892, -3.338e-4
0.893, -3.342e-4
0.894, -3.346e-4
0.895, -3.350e-4
0.896, -3.354e-4
0.897, -3.358e-4
0.898, -3.362e-4
0.899, -3.366e-4
0.900, -3.297e-4
0.899, -2.927e-4
0.898, -2.602e-4
0.897, -2.363e-4
0.896, -2.169e-4
0.895, -2.006e-4
0.894, -1.866e-4
0.893, -1.737e-4
0.892, -1.621e-4
0.891, -1.513e-4
0.890, -1.412e-4
0.889, -1.320e-4
0.888, -1.233e-4
0.887, -1.151e-4
0.886, -1.075e-4
0.885, -1.003e-4
0.884, -9.362e-5
0.883, -8.715e-5
0.882, -8.103e-5
0.881, -7.531e-5
0.880, -6.981e-5
0.879, -6.470e-5
0.878, -5.984e-5
0.877, -5.513e-5
0.876, -5.068e-5
0.875, -4.655e-5
0.874, -4.252e-5
0.873, -3.875e-5
0.872, -3.513e-5
0.871, -3.166e-5
0.870, -2.799e-5
0.869, -2.481e-5
0.868, -2.194e-5
0.867, -1.909e-5
0.866, -1.638e-5
0.865, -1.386e-5
0.864, -1.122e-5
0.863, -8.782e-6
0.862, -6.445e-6
0.861, -4.110e-6
0.860, -2.028e-6
0.859, -2.818e-8
0.858, 1.998e-6
0.857, 3.952e-6
0.856, 5.845e-6
0.855, 7.672e-6
0.854, 9.289e-6
0.853, 1.095e-5
0.852, 1.254e-5
0.851, 1.415e-5
0.850, 1.571e-5
0.849, 1.700e-5
0.848, 1.848e-5
0.847, 1.983e-5
0.846, 2.112e-5
0.845, 2.243e-5
0.844, 2.365e-5
0.843, 2.480e-5
0.842, 2.595e-5
0.841, 2.703e-5
0.840, 2.815e-5
0.839, 2.922e-5
0.838, 3.024e-5
0.837, 3.124e-5
0.836, 3.218e-5
0.835, 3.308e-5
0.834, 3.389e-5
0.833, 3.480e-5
0.832, 3.583e-5
0.831, 3.672e-5
0.830, 3.747e-5
0.829, 3.832e-5
0.828, 3.898e-5
0.827, 3.975e-5
0.826, 4.054e-5
0.825, 4.135e-5
0.824, 4.202e-5
0.823, 4.269e-5
0.822, 4.337e-5
0.821, 4.412e-5
0.820, 4.477e-5
0.819, 4.606e-5
0.818, 4.674e-5
0.817, 4.708e-5
0.816, 4.756e-5
0.815, 4.813e-5
0.814, 4.857e-5
0.813, 4.916e-5
0.812, 4.982e-5
0.811, 5.037e-5
0.810, 5.092e-5
0.809, 5.126e-5
0.808, 5.201e-5
0.807, 5.252e-5
0.806, 5.310e-5
0.805, 5.363e-5
0.804, 5.409e-5
0.803, 5.459e-5
0.802, 5.515e-5
0.801, 5.559e-5
0.800, 5.614e-5
0.799, 5.666e-5
0.798, 5.705e-5
0.797, 5.751e-5
0.796, 5.796e-5
0.795, 5.845e-5
0.794, 5.895e-5
0.793, 5.945e-5
0.792, 5.990e-5
0.791, 6.035e-5
0.790, 6.073e-5
0.789, 6.105e-5
0.788, 6.148e-5
0.787, 6.212e-5
0.786, 6.268e-5
0.785, 6.300e-5
0.784, 6.341e-5
0.783, 6.384e-5
0.782, 6.422e-5
0.781, 6.470e-5
0.780, 6.514e-5
0.779, 6.554e-5
0.778, 6.594e-5
0.777, 6.635e-5
0.776, 6.686e-5
0.775, 6.727e-5
0.774, 6.767e-5
0.773, 6.820e-5
0.772, 6.857e-5
0.771, 6.894e-5
0.770, 6.939e-5
0.769, 6.976e-5
0.768, 7.049e-5
0.767, 7.110e-5
0.766, 7.134e-5
0.765, 7.166e-5
0.764, 7.200e-5
0.763, 7.232e-5
0.762, 7.272e-5
0.761, 7.315e-5
0.760, 7.357e-5
0.759, 7.397e-5
0.758, 7.433e-5
0.757, 7.476e-5
0.756, 7.514e-5
0.755, 7.567e-5
0.754, 7.613e-5
0.753, 7.647e-5
0.752, 7.679e-5
0.751, 7.714e-5
0.750, 7.764e-5
0.749, 7.823e-5
0.748, 7.866e-5
0.747, 7.903e-5
0.746, 7.948e-5
0.745, 7.986e-5
0.744, 8.030e-5
0.743, 8.070e-5
0.742, 8.109e-5
0.741, 8.167e-5
0.740, 8.211e-5
0.739, 8.253e-5
0.738, 8.302e-5
0.737, 8.340e-5
0.736, 8.402e-5
0.735, 8.451e-5
0.734, 8.490e-5
0.733, 8.532e-5
0.732, 8.578e-5
0.731, 8.615e-5
0.730, 8.664e-5
0.729, 8.712e-5
0.728, 8.758e-5
0.727, 8.809e-5
0.726, 8.848e-5
0.725, 8.901e-5
0.724, 8.942e-5
0.723, 8.989e-5
0.722, 9.047e-5
0.721, 9.101e-5
0.720, 9.146e-5
0.719, 9.194e-5
0.718, 9.237e-5
0.717, 9.304e-5
0.716, 9.367e-5
0.715, 9.410e-5
0.714, 9.459e-5
0.713, 9.503e-5
0.712, 9.550e-5
0.711, 9.596e-5
0.710, 9.653e-5
0.709, 9.709e-5
0.708, 9.757e-5
0.707, 9.809e-5
0.706, 9.862e-5
0.705, 9.910e-5
0.704, 9.972e-5
0.703, 1.003e-4
0.702, 1.007e-4
0.701, 1.013e-4
0.700, 1.018e-4
0.699, 1.024e-4
0.698, 1.029e-4
0.697, 1.035e-4
0.696, 1.040e-4
0.695, 1.046e-4
0.694, 1.052e-4
0.693, 1.058e-4
0.692, 1.063e-4
0.691, 1.070e-4
0.690, 1.076e-4
0.689, 1.081e-4
0.688, 1.088e-4
0.687, 1.094e-4
0.686, 1.099e-4
0.685, 1.106e-4
0.684, 1.112e-4
0.683, 1.118e-4
0.682, 1.125e-4
0.681, 1.131e-4
0.680, 1.136e-4
0.679, 1.144e-4
0.678, 1.150e-4
0.677, 1.157e-4
0.676, 1.163e-4
0.675, 1.169e-4
0.674, 1.177e-4
0.673, 1.182e-4
0.672, 1.190e-4
0.671, 1.197e-4
0.670, 1.202e-4
0.669, 1.209e-4
0.668, 1.215e-4
0.667, 1.221e-4
0.666, 1.229e-4
0.665, 1.241e-4
0.664, 1.246e-4
0.663, 1.253e-4
0.662, 1.259e-4
0.661, 1.266e-4
0.660, 1.273e-4
0.659, 1.281e-4
0.658, 1.290e-4
0.657, 1.296e-4
0.656, 1.304e-4
0.655, 1.311e-4
0.654, 1.319e-4
0.653, 1.327e-4
0.652, 1.335e-4
0.651, 1.343e-4
0.650, 1.352e-4
0.649, 1.360e-4
0.648, 1.368e-4
0.647, 1.376e-4
0.646, 1.385e-4
0.645, 1.394e-4
0.644, 1.402e-4
0.643, 1.410e-4
0.642, 1.419e-4
0.641, 1.427e-4
0.640, 1.436e-4
0.639, 1.446e-4
0.638, 1.454e-4
0.637, 1.463e-4
0.636, 1.472e-4
0.635, 1.481e-4
0.634, 1.491e-4
0.633, 1.501e-4
0.632, 1.511e-4
0.631, 1.520e-4
0.630, 1.529e-4
0.629, 1.539e-4
0.628, 1.548e-4
0.627, 1.559e-4
0.626, 1.569e-4
0.625, 1.579e-4
0.624, 1.590e-4
0.623, 1.600e-4
0.622, 1.610e-4
0.621, 1.622e-4
0.620, 1.633e-4
0.619, 1.644e-4
0.618, 1.654e-4
0.617, 1.664e-4
0.616, 1.676e-4
0.615, 1.688e-4
0.614, 1.699e-4
0.613, 1.710e-4
0.612, 1.721e-4
0.611, 1.733e-4
0.610, 1.745e-4
0.609, 1.756e-4
0.608, 1.769e-4
0.607, 1.781e-4
0.606, 1.792e-4
0.605, 1.804e-4
0.604, 1.816e-4
0.603, 1.828e-4
0.602, 1.841e-4
0.601, 1.853e-4
0.600, 1.866e-4
0.599, 1.880e-4
0.598, 1.892e-4
0.597, 1.906e-4
0.596, 1.919e-4
0.595, 1.933e-4
0.594, 1.946e-4
0.593, 1.959e-4
0.592, 1.973e-4
0.591, 1.987e-4
0.590, 2.000e-4
0.589, 2.015e-4
0.588, 2.029e-4
0.587, 2.043e-4
0.586, 2.058e-4
0.585, 2.072e-4
0.584, 2.087e-4
0.583, 2.102e-4
0.582, 2.117e-4
0.581, 2.132e-4
0.580, 2.146e-4
0.579, 2.161e-4
0.578, 2.176e-4
0.577, 2.191e-4
0.576, 2.207e-4
0.575, 2.223e-4
0.574, 2.238e-4
0.573, 2.254e-4
0.572, 2.269e-4
0.571, 2.285e-4
0.570, 2.302e-4
0.569, 2.318e-4
0.568, 2.334e-4
0.567, 2.349e-4
0.566, 2.365e-4
0.565, 2.381e-4
0.564, 2.397e-4
0.563, 2.418e-4
0.562, 2.436e-4
0.561, 2.451e-4
0.560, 2.467e-4
0.559, 2.483e-4
0.558, 2.499e-4
0.557, 2.516e-4
0.556, 2.532e-4
0.555, 2.549e-4
0.554, 2.566e-4
0.553, 2.581e-4
0.552, 2.598e-4
0.551, 2.614e-4
0.550, 2.630e-4
0.549, 2.647e-4
0.548, 2.664e-4
0.547, 2.680e-4
0.546, 2.697e-4
0.545, 2.713e-4
0.544, 2.730e-4
0.543, 2.747e-4
0.542, 2.763e-4
0.541, 2.779e-4
0.540, 2.795e-4
0.539, 2.811e-4
0.538, 2.828e-4
0.537, 2.845e-4
0.536, 2.861e-4
0.535, 2.877e-4
0.534, 2.893e-4
0.533, 2.910e-4
0.532, 2.925e-4
0.531, 2.942e-4
0.530, 2.959e-4
0.529, 2.975e-4
0.528, 2.991e-4
0.527, 3.006e-4
0.526, 3.022e-4
0.525, 3.039e-4
0.524, 3.055e-4
0.523, 3.071e-4
0.522, 3.087e-4
0.521, 3.103e-4
0.520, 3.120e-4
0.519, 3.136e-4
0.518, 3.152e-4
0.517, 3.169e-4
0.516, 3.184e-4
0.515, 3.200e-4
0.514, 3.216e-4
0.513, 3.231e-4
0.512, 3.250e-4
0.511, 3.266e-4
0.510, 3.281e-4
0.509, 3.297e-4
0.508, 3.312e-4
0.507, 3.327e-4
0.506, 3.342e-4
0.505, 3.359e-4
0.504, 3.374e-4
0.503, 3.388e-4
0.502, 3.403e-4
0.501, 3.417e-4
0.500, 3.432e-4
0.499, 3.447e-4
0.498, 3.462e-4
0.497, 3.477e-4
0.496, 3.491e-4
0.495, 3.505e-4
0.494, 3.518e-4
0.493, 3.533e-4
0.492, 3.547e-4
0.491, 3.561e-4
0.490, 3.574e-4
0.489, 3.587e-4
0.488, 3.600e-4
0.487, 3.613e-4
0.486, 3.626e-4
0.485, 3.639e-4
0.484, 3.652e-4
0.483, 3.664e-4
0.482, 3.677e-4
0.481, 3.688e-4
0.480, 3.701e-4
0.479, 3.713e-4
0.478, 3.724e-4
0.477, 3.735e-4
0.476, 3.746e-4
0.475, 3.757e-4
0.474, 3.768e-4
0.473, 3.778e-4
0.472, 3.789e-4
0.471, 3.799e-4
0.470, 3.808e-4
0.469, 3.818e-4
0.468, 3.827e-4
0.467, 3.837e-4
0.466, 3.846e-4
0.465, 3.854e-4
0.464, 3.862e-4
0.463, 3.870e-4
0.462, 3.877e-4
0.461, 3.887e-4
0.460, 3.897e-4
0.459, 3.903e-4
0.458, 3.909e-4
0.457, 3.914e-4
0.456, 3.920e-4
0.455, 3.926e-4
0.454, 3.932e-4
0.453, 3.937e-4
0.452, 3.941e-4
0.451, 3.945e-4
0.450, 3.949e-4
0.449, 3.952e-4
0.448, 3.956e-4
0.447, 3.960e-4
0.446, 3.963e-4
0.445, 3.965e-4
0.444, 3.968e-4
0.443, 3.969e-4
0.442, 3.971e-4
0.441, 3.973e-4
0.440, 3.974e-4
0.439, 3.975e-4
0.438, 3.975e-4
0.437, 3.974e-4
0.436, 3.973e-4
0.435, 3.974e-4
0.434, 3.973e-4
0.433, 3.971e-4
0.432, 3.969e-4
0.431, 3.967e-4
0.430, 3.964e-4
0.429, 3.961e-4
0.428, 3.959e-4
0.427, 3.955e-4
0.426, 3.951e-4
0.425, 3.947e-4
0.424, 3.942e-4
0.423, 3.937e-4
0.422, 3.932e-4
0.421, 3.927e-4
0.420, 3.921e-4
0.419, 3.914e-4
0.418, 3.907e-4
0.417, 3.900e-4
0.416, 3.894e-4
0.415, 3.887e-4
0.414, 3.879e-4
0.413, 3.871e-4
0.412, 3.863e-4
0.411, 3.855e-4
0.410, 3.847e-4
0.409, 3.840e-4
0.408, 3.830e-4
0.407, 3.820e-4
0.406, 3.810e-4
0.405, 3.799e-4
0.404, 3.789e-4
0.403, 3.780e-4
0.402, 3.769e-4
0.401, 3.758e-4
0.400, 3.746e-4
0.399, 3.735e-4
0.398, 3.722e-4
0.397, 3.710e-4
0.396, 3.699e-4
0.395, 3.686e-4
0.394, 3.674e-4
0.393, 3.660e-4
0.392, 3.647e-4
0.391, 3.634e-4
0.390, 3.622e-4
0.389, 3.608e-4
0.388, 3.594e-4
0.387, 3.580e-4
0.386, 3.565e-4
0.385, 3.550e-4
0.384, 3.536e-4
0.383, 3.522e-4
0.382, 3.507e-4
0.381, 3.492e-4
0.380, 3.476e-4
0.379, 3.461e-4
0.378, 3.446e-4
0.377, 3.432e-4
0.376, 3.415e-4
0.375, 3.400e-4
0.374, 3.384e-4
0.373, 3.368e-4
0.372, 3.352e-4
0.371, 3.336e-4
0.370, 3.320e-4
0.369, 3.303e-4
0.368, 3.287e-4
0.367, 3.271e-4
0.366, 3.254e-4
0.365, 3.238e-4
0.364, 3.222e-4
0.363, 3.205e-4
0.362, 3.188e-4
0.361, 3.171e-4
0.360, 3.154e-4
0.359, 3.138e-4
0.358, 3.126e-4
0.357, 3.108e-4
0.356, 3.090e-4
0.355, 3.074e-4
0.354, 3.057e-4
0.353, 3.039e-4
0.352, 3.024e-4
0.351, 3.008e-4
0.350, 2.990e-4
0.349, 2.974e-4
0.348, 2.957e-4
0.347, 2.940e-4
0.346, 2.924e-4
0.345, 2.908e-4
0.344, 2.892e-4
0.343, 2.876e-4
0.342, 2.859e-4
0.341, 2.844e-4
0.340, 2.828e-4
0.339, 2.812e-4
0.338, 2.797e-4
0.337, 2.781e-4
0.336, 2.766e-4
0.335, 2.750e-4
0.334, 2.734e-4
0.333, 2.719e-4
0.332, 2.705e-4
0.331, 2.689e-4
0.330, 2.674e-4
0.329, 2.659e-4
0.328, 2.645e-4
0.327, 2.631e-4
0.326, 2.616e-4
0.325, 2.602e-4
0.324, 2.588e-4
0.323, 2.574e-4
0.322, 2.561e-4
0.321, 2.547e-4
0.320, 2.534e-4
0.319, 2.520e-4
0.318, 2.507e-4
0.317, 2.494e-4
0.316, 2.481e-4
0.315, 2.468e-4
0.314, 2.456e-4
0.313, 2.444e-4
0.312, 2.431e-4
0.311, 2.419e-4
0.310, 2.406e-4
0.309, 2.395e-4
0.308, 2.382e-4
0.307, 2.372e-4
0.306, 2.362e-4
0.305, 2.350e-4
0.304, 2.338e-4
0.303, 2.327e-4
0.302, 2.316e-4
0.301, 2.306e-4
0.300, 2.296e-4
0.299, 2.285e-4
0.298, 2.274e-4
0.297, 2.263e-4
0.296, 2.253e-4
0.295, 2.242e-4
0.294, 2.232e-4
0.293, 2.223e-4
0.292, 2.213e-4
0.291, 2.203e-4
0.290, 2.193e-4
0.289, 2.182e-4
0.288, 2.173e-4
0.287, 2.163e-4
0.286, 2.153e-4
0.285, 2.142e-4
0.284, 2.132e-4
0.283, 2.122e-4
0.282, 2.112e-4
0.281, 2.102e-4
0.280, 2.091e-4
0.279, 2.081e-4
0.278, 2.070e-4
0.277, 2.060e-4
0.276, 2.049e-4
0.275, 2.038e-4
0.274, 2.027e-4
0.273, 2.015e-4
0.272, 2.004e-4
0.271, 1.993e-4
0.270, 1.981e-4
0.269, 1.970e-4
0.268, 1.958e-4
0.267, 1.946e-4
0.266, 1.934e-4
0.265, 1.921e-4
0.264, 1.909e-4
0.263, 1.897e-4
0.262, 1.884e-4
0.261, 1.872e-4
0.260, 1.859e-4
0.259, 1.845e-4
0.258, 1.833e-4
0.257, 1.819e-4
0.256, 1.809e-4
0.255, 1.798e-4
0.254, 1.783e-4
0.253, 1.770e-4
0.252, 1.756e-4
0.251, 1.742e-4
0.250, 1.729e-4
0.249, 1.716e-4
0.248, 1.702e-4
0.247, 1.689e-4
0.246, 1.675e-4
0.245, 1.662e-4
0.244, 1.648e-4
0.243, 1.635e-4
0.242, 1.623e-4
0.241, 1.609e-4
0.240, 1.595e-4
0.239, 1.582e-4
0.238, 1.569e-4
0.237, 1.557e-4
0.236, 1.545e-4
0.235, 1.532e-4
0.234, 1.520e-4
0.233, 1.507e-4
0.232, 1.495e-4
0.231, 1.483e-4
0.230, 1.472e-4
0.229, 1.460e-4
0.228, 1.448e-4
0.227, 1.436e-4
0.226, 1.426e-4
0.225, 1.414e-4
0.224, 1.404e-4
0.223, 1.393e-4
0.222, 1.382e-4
0.221, 1.371e-4
0.220, 1.360e-4
0.219, 1.350e-4
0.218, 1.340e-4
0.217, 1.330e-4
0.216, 1.320e-4
0.215, 1.310e-4
0.214, 1.300e-4
0.213, 1.291e-4
0.212, 1.281e-4
0.211, 1.272e-4
0.210, 1.264e-4
0.209, 1.255e-4
0.208, 1.245e-4
0.207, 1.237e-4
0.206, 1.228e-4
0.205, 1.221e-4
0.204, 1.214e-4
0.203, 1.205e-4
0.202, 1.198e-4
0.201, 1.191e-4
0.200, 1.183e-4
0.199, 1.175e-4
0.198, 1.168e-4
0.197, 1.161e-4
0.196, 1.153e-4
0.195, 1.146e-4
0.194, 1.139e-4
0.193, 1.131e-4
0.192, 1.125e-4
0.191, 1.118e-4
0.190, 1.111e-4
0.189, 1.105e-4
0.188, 1.098e-4
0.187, 1.091e-4
0.186, 1.086e-4
0.185, 1.081e-4
0.184, 1.074e-4
0.183, 1.068e-4
0.182, 1.062e-4
0.181, 1.056e-4
0.180, 1.050e-4
0.179, 1.045e-4
0.178, 1.040e-4
0.177, 1.034e-4
0.176, 1.028e-4
0.175, 1.024e-4
0.174, 1.019e-4
0.173, 1.015e-4
0.172, 1.010e-4
0.171, 1.005e-4
0.170, 9.997e-5
0.169, 9.940e-5
0.168, 9.896e-5
0.167, 9.854e-5
0.166, 9.808e-5
0.165, 9.766e-5
0.164, 9.721e-5
0.163, 9.673e-5
0.162, 9.635e-5
0.161, 9.590e-5
0.160, 9.561e-5
0.159, 9.520e-5
0.158, 9.471e-5
0.157, 9.435e-5
0.156, 9.397e-5
0.155, 9.355e-5
0.154, 9.331e-5
0.153, 9.330e-5
0.152, 9.283e-5
0.151, 9.239e-5
0.150, 9.192e-5
0.149, 9.157e-5
0.148, 9.124e-5
0.147, 9.098e-5
0.146, 9.066e-5
0.145, 9.027e-5
0.144, 8.997e-5
0.143, 8.968e-5
0.142, 8.929e-5
0.141, 8.905e-5
0.140, 8.880e-5
0.139, 8.852e-5
0.138, 8.824e-5
0.137, 8.794e-5
0.136, 8.770e-5
0.135, 8.748e-5
0.134, 8.727e-5
0.133, 8.708e-5
0.132, 8.677e-5
0.131, 8.649e-5
0.130, 8.626e-5
0.129, 8.596e-5
0.128, 8.584e-5
0.127, 8.568e-5
0.126, 8.542e-5
0.125, 8.522e-5
0.124, 8.501e-5
0.123, 8.477e-5
0.122, 8.461e-5
0.121, 8.445e-5
0.120, 8.431e-5
0.119, 8.409e-5
0.118, 8.392e-5
0.117, 8.371e-5
0.116, 8.352e-5
0.115, 8.345e-5
0.114, 8.330e-5
0.113, 8.301e-5
0.112, 8.292e-5
0.111, 8.278e-5
0.110, 8.259e-5
0.109, 8.252e-5
0.108, 8.243e-5
0.107, 8.222e-5
0.106, 8.215e-5
0.105, 8.195e-5
0.104, 8.182e-5
0.103, 8.173e-5
0.102, 8.183e-5
0.101, 8.174e-5
0.100, 8.157e-5
0.099, 8.140e-5
0.098, 8.134e-5
0.097, 8.117e-5
0.096, 8.119e-5
0.095, 8.116e-5
0.094, 8.102e-5
0.093, 8.094e-5
0.092, 8.086e-5
0.091, 8.076e-5
0.090, 8.079e-5
0.089, 8.073e-5
0.088, 8.072e-5
0.087, 8.071e-5
0.086, 8.064e-5
0.085, 8.063e-5
0.084, 8.058e-5
0.083, 8.065e-5
0.082, 8.069e-5
0.081, 8.064e-5
0.080, 8.064e-5
0.079, 8.064e-5
0.078, 8.060e-5
0.077, 8.068e-5
0.076, 8.070e-5
0.075, 8.066e-5
0.074, 8.075e-5
0.073, 8.076e-5
0.072, 8.084e-5
0.071, 8.089e-5
0.070, 8.102e-5
0.069, 8.112e-5
0.068, 8.113e-5
0.067, 8.121e-5
0.066, 8.137e-5
0.065, 8.136e-5
0.064, 8.151e-5
0.063, 8.162e-5
0.062, 8.166e-5
0.061, 8.184e-5
0.060, 8.201e-5
0.059, 8.215e-5
0.058, 8.234e-5
0.057, 8.255e-5
0.056, 8.273e-5
0.055, 8.283e-5
0.054, 8.295e-5
0.053, 8.319e-5
0.052, 8.333e-5
0.051, 8.393e-5
0.050, 8.421e-5
0.049, 8.423e-5
0.048, 8.440e-5
0.047, 8.459e-5
0.046, 8.479e-5
0.045, 8.509e-5
0.044, 8.541e-5
0.043, 8.563e-5
0.042, 8.594e-5
0.041, 8.622e-5
0.040, 8.652e-5
0.039, 8.680e-5
0.038, 8.717e-5
0.037, 8.759e-5
0.036, 8.795e-5
0.035, 8.831e-5
0.034, 8.876e-5
0.033, 8.910e-5
0.032, 8.966e-5
0.031, 9.014e-5
0.030, 9.047e-5
0.029, 9.094e-5
0.028, 9.137e-5
0.027, 9.186e-5
0.026, 9.243e-5
0.025, 9.298e-5
0.024, 9.354e-5
0.023, 9.408e-5
0.022, 9.459e-5
0.021, 9.526e-5
0.020, 9.579e-5
0.019, 9.651e-5
0.018, 9.723e-5
0.017, 9.782e-5
0.016, 9.857e-5
0.015, 9.926e-5
0.014, 9.993e-5
0.013, 1.007e-4
0.012, 1.015e-4
0.011, 1.022e-4
0.010, 1.031e-4
0.009, 1.039e-4
0.008, 1.047e-4
0.007, 1.056e-4
0.006, 1.066e-4
0.005, 1.075e-4
0.004, 1.084e-4
0.003, 1.093e-4
0.002, 1.103e-4
0.001, 1.113e-4
0.000, 1.129e-4
-0.001, 1.143e-4
-0.002, 1.151e-4
-0.003, 1.160e-4
-0.004, 1.170e-4
-0.005, 1.181e-4
-0.006, 1.192e-4
-0.007, 1.203e-4
-0.008, 1.214e-4
-0.009, 1.225e-4
-0.010, 1.236e-4
-0.011, 1.249e-4
-0.012, 1.261e-4
-0.013, 1.274e-4
-0.014, 1.288e-4
-0.015, 1.300e-4
-0.016, 1.314e-4
-0.017, 1.327e-4
-0.018, 1.340e-4
-0.019, 1.355e-4
-0.020, 1.369e-4
-0.021, 1.383e-4
-0.022, 1.397e-4
-0.023, 1.410e-4
-0.024, 1.424e-4
-0.025, 1.438e-4
-0.026, 1.453e-4
-0.027, 1.468e-4
-0.028, 1.482e-4
-0.029, 1.497e-4
-0.030, 1.511e-4
-0.031, 1.525e-4
-0.032, 1.540e-4
-0.033, 1.555e-4
-0.034, 1.569e-4
-0.035, 1.585e-4
-0.036, 1.599e-4
-0.037, 1.613e-4
-0.038, 1.628e-4
-0.039, 1.643e-4
-0.040, 1.658e-4
-0.041, 1.673e-4
-0.042, 1.687e-4
-0.043, 1.702e-4
-0.044, 1.716e-4
-0.045, 1.731e-4
-0.046, 1.747e-4
-0.047, 1.761e-4
-0.048, 1.776e-4
-0.049, 1.792e-4
-0.050, 1.806e-4
-0.051, 1.823e-4
-0.052, 1.842e-4
-0.053, 1.856e-4
-0.054, 1.873e-4
-0.055, 1.887e-4
-0.056, 1.902e-4
-0.057, 1.918e-4
-0.058, 1.936e-4
-0.059, 1.953e-4
-0.060, 1.970e-4
-0.061, 1.986e-4
-0.062, 2.003e-4
-0.063, 2.020e-4
-0.064, 2.039e-4
-0.065, 2.058e-4
-0.066, 2.076e-4
-0.067, 2.094e-4
-0.068, 2.113e-4
-0.069, 2.132e-4
-0.070, 2.152e-4
-0.071, 2.173e-4
-0.072, 2.194e-4
-0.073, 2.214e-4
-0.074, 2.235e-4
-0.075, 2.257e-4
-0.076, 2.278e-4
-0.077, 2.301e-4
-0.078, 2.325e-4
-0.079, 2.348e-4
-0.080, 2.372e-4
-0.081, 2.397e-4
-0.082, 2.421e-4
-0.083, 2.447e-4
-0.084, 2.473e-4
-0.085, 2.499e-4
-0.086, 2.526e-4
-0.087, 2.552e-4
-0.088, 2.579e-4
-0.089, 2.607e-4
-0.090, 2.635e-4
-0.091, 2.664e-4
-0.092, 2.692e-4
-0.093, 2.722e-4
-0.094, 2.751e-4
-0.095, 2.781e-4
-0.096, 2.812e-4
-0.097, 2.843e-4
-0.098, 2.874e-4
-0.099, 2.905e-4
-0.100, 2.936e-4
-0.101, 2.968e-4
-0.102, 3.000e-4
-0.103, 3.035e-4
-0.104, 3.068e-4
-0.105, 3.100e-4
-0.106, 3.133e-4
-0.107, 3.167e-4
-0.108, 3.199e-4
-0.109, 3.233e-4
-0.110, 3.266e-4
-0.111, 3.298e-4
-0.112, 3.331e-4
-0.113, 3.363e-4
-0.114, 3.393e-4
-0.115, 3.426e-4
-0.116, 3.459e-4
-0.117, 3.491e-4
-0.118, 3.523e-4
-0.119, 3.554e-4
-0.120, 3.586e-4
-0.121, 3.617e-4
-0.122, 3.649e-4
-0.123, 3.681e-4
-0.124, 3.711e-4
-0.125, 3.741e-4
-0.126, 3.771e-4
-0.127, 3.800e-4
-0.128, 3.830e-4
-0.129, 3.860e-4
-0.130, 3.889e-4
-0.131, 3.918e-4
-0.132, 3.946e-4
-0.133, 3.975e-4
-0.134, 4.003e-4
-0.135, 4.032e-4
-0.136, 4.060e-4
-0.137, 4.087e-4
-0.138, 4.115e-4
-0.139, 4.142e-4
-0.140, 4.168e-4
-0.141, 4.195e-4
-0.142, 4.223e-4
-0.143, 4.249e-4
-0.144, 4.276e-4
-0.145, 4.303e-4
-0.146, 4.329e-4
-0.147, 4.357e-4
-0.148, 4.384e-4
-0.149, 4.410e-4
-0.150, 4.438e-4
-0.151, 4.465e-4
-0.152, 4.493e-4
-0.153, 4.521e-4
-0.154, 4.554e-4
-0.155, 4.583e-4
-0.156, 4.611e-4
-0.157, 4.639e-4
-0.158, 4.667e-4
-0.159, 4.695e-4
-0.160, 4.724e-4
-0.161, 4.755e-4
-0.162, 4.783e-4
-0.163, 4.813e-4
-0.164, 4.842e-4
-0.165, 4.872e-4
-0.166, 4.902e-4
-0.167, 4.933e-4
-0.168, 4.964e-4
-0.169, 4.994e-4
-0.170, 5.024e-4
-0.171, 5.056e-4
-0.172, 5.087e-4
-0.173, 5.120e-4
-0.174, 5.153e-4
-0.175, 5.184e-4
-0.176, 5.217e-4
-0.177, 5.249e-4
-0.178, 5.282e-4
-0.179, 5.316e-4
-0.180, 5.351e-4
-0.181, 5.385e-4
-0.182, 5.420e-4
-0.183, 5.456e-4
-0.184, 5.494e-4
-0.185, 5.531e-4
-0.186, 5.570e-4
-0.187, 5.610e-4
-0.188, 5.650e-4
-0.189, 5.691e-4
-0.190, 5.734e-4
-0.191, 5.775e-4
-0.192, 5.820e-4
-0.193, 5.866e-4
-0.194, 5.912e-4
-0.195, 5.960e-4
-0.196, 6.009e-4
-0.197, 6.059e-4
-0.198, 6.111e-4
-0.199, 6.164e-4
-0.200, 6.217e-4
